2021-06-07 10:13:30 epoch: 2/200 iters: 580/100000, loss:0.0974, accuracy:0.9522
2021-06-07 10:13:35 epoch: 2/200 iters: 590/100000, loss:0.1083, accuracy:0.9474
2021-06-07 10:13:40 epoch: 2/200 iters: 600/100000, loss:0.1085, accuracy:0.9469
2021-06-07 10:13:44 epoch: 2/200 iters: 610/100000, loss:0.0917, accuracy:0.9491
2021-06-07 10:13:49 epoch: 2/200 iters: 620/100000, loss:0.0911, accuracy:0.9566
2021-06-07 10:13:53 epoch: 2/200 iters: 630/100000, loss:0.1031, accuracy:0.9584
2021-06-07 10:13:58 epoch: 2/200 iters: 640/100000, loss:0.0947, accuracy:0.9679
2021-06-07 10:14:03 epoch: 2/200 iters: 650/100000, loss:0.1031, accuracy:0.9521
2021-06-07 10:14:07 epoch: 2/200 iters: 660/100000, loss:0.0928, accuracy:0.9558
2021-06-07 10:14:12 epoch: 2/200 iters: 670/100000, loss:0.0947, accuracy:0.9581
2021-06-07 10:14:17 epoch: 2/200 iters: 680/100000, loss:0.1009, accuracy:0.957
2021-06-07 10:14:21 epoch: 2/200 iters: 690/100000, loss:0.0943, accuracy:0.9559
2021-06-07 10:14:26 epoch: 2/200 iters: 700/100000, loss:0.1170, accuracy:0.9442
2021-06-07 10:14:30 epoch: 2/200 iters: 710/100000, loss:0.0980, accuracy:0.9509
2021-06-07 10:14:35 epoch: 2/200 iters: 720/100000, loss:0.0992, accuracy:0.9596
2021-06-07 10:14:40 epoch: 2/200 iters: 730/100000, loss:0.0926, accuracy:0.9575
2021-06-07 10:14:44 epoch: 2/200 iters: 740/100000, loss:0.0883, accuracy:0.9585
2021-06-07 10:14:49 epoch: 2/200 iters: 750/100000, loss:0.0825, accuracy:0.9641
2021-06-07 10:14:54 epoch: 2/200 iters: 760/100000, loss:0.0837, accuracy:0.963
2021-06-07 10:14:58 epoch: 2/200 iters: 770/100000, loss:0.0886, accuracy:0.9578
2021-06-07 10:15:03 epoch: 2/200 iters: 780/100000, loss:0.1154, accuracy:0.963
2021-06-07 10:15:07 epoch: 2/200 iters: 790/100000, loss:0.1193, accuracy:0.9588
2021-06-07 10:15:12 epoch: 2/200 iters: 800/100000, loss:0.1258, accuracy:0.9391
2021-06-07 10:15:17 epoch: 2/200 iters: 810/100000, loss:0.0917, accuracy:0.9468
2021-06-07 10:15:21 epoch: 2/200 iters: 820/100000, loss:0.0926, accuracy:0.9685
2021-06-07 10:15:26 epoch: 2/200 iters: 830/100000, loss:0.0897, accuracy:0.9537
2021-06-07 10:15:31 epoch: 2/200 iters: 840/100000, loss:0.0914, accuracy:0.959
2021-06-07 10:15:35 epoch: 2/200 iters: 850/100000, loss:0.0810, accuracy:0.9626
2021-06-07 10:15:40 epoch: 2/200 iters: 860/100000, loss:0.0768, accuracy:0.9632
2021-06-07 10:15:44 epoch: 2/200 iters: 870/100000, loss:0.0883, accuracy:0.9521
2021-06-07 10:15:49 epoch: 2/200 iters: 880/100000, loss:0.1009, accuracy:0.9608
2021-06-07 10:15:54 epoch: 2/200 iters: 890/100000, loss:0.0997, accuracy:0.9642
2021-06-07 10:15:58 epoch: 2/200 iters: 900/100000, loss:0.0887, accuracy:0.9425
2021-06-07 10:16:03 epoch: 2/200 iters: 910/100000, loss:0.0833, accuracy:0.9558
2021-06-07 10:16:08 epoch: 2/200 iters: 920/100000, loss:0.0921, accuracy:0.9573
2021-06-07 10:16:12 epoch: 2/200 iters: 930/100000, loss:0.0859, accuracy:0.9635
2021-06-07 10:16:17 epoch: 2/200 iters: 940/100000, loss:0.0823, accuracy:0.9634
2021-06-07 10:16:22 epoch: 2/200 iters: 950/100000, loss:0.0868, accuracy:0.9609
2021-06-07 10:16:26 epoch: 2/200 iters: 960/100000, loss:0.0868, accuracy:0.9675
2021-06-07 10:16:31 epoch: 2/200 iters: 970/100000, loss:0.0777, accuracy:0.9697
2021-06-07 10:16:35 epoch: 2/200 iters: 980/100000, loss:0.0706, accuracy:0.9608
2021-06-07 10:16:40 epoch: 2/200 iters: 990/100000, loss:0.0775, accuracy:0.9634
2021-06-07 10:16:45 epoch: 2/200 iters:1000/100000, loss:0.0773, accuracy:0.9648
2021-06-07 10:16:57 epoch: 3/200 iters:1010/100000, loss:0.0715, accuracy:0.9688
2021-06-07 10:17:02 epoch: 3/200 iters:1020/100000, loss:0.0820, accuracy: 0.96
2021-06-07 10:17:06 epoch: 3/200 iters:1030/100000, loss:0.1108, accuracy:0.9541
2021-06-07 10:17:11 epoch: 3/200 iters:1040/100000, loss:0.0942, accuracy:0.9649
2021-06-07 10:17:16 epoch: 3/200 iters:1050/100000, loss:0.0824, accuracy:0.9578
2021-06-07 10:17:20 epoch: 3/200 iters:1060/100000, loss:0.0872, accuracy:0.9683
2021-06-07 10:17:25 epoch: 3/200 iters:1070/100000, loss:0.0895, accuracy:0.9684
2021-06-07 10:17:29 epoch: 3/200 iters:1080/100000, loss:0.0774, accuracy:0.9651
2021-06-07 10:17:34 epoch: 3/200 iters:1090/100000, loss:0.0760, accuracy:0.9643
2021-06-07 10:17:39 epoch: 3/200 iters:1100/100000, loss:0.0797, accuracy:0.9637
2021-06-07 10:17:43 epoch: 3/200 iters:1110/100000, loss:0.0762, accuracy:0.965
2021-06-07 10:17:48 epoch: 3/200 iters:1120/100000, loss:0.0758, accuracy:0.9703
2021-06-07 10:17:53 epoch: 3/200 iters:1130/100000, loss:0.0769, accuracy:0.9674
2021-06-07 10:17:57 epoch: 3/200 iters:1140/100000, loss:0.0771, accuracy:0.9716
2021-06-07 10:18:02 epoch: 3/200 iters:1150/100000, loss:0.0735, accuracy:0.9719
2021-06-07 10:18:07 epoch: 3/200 iters:1160/100000, loss:0.0823, accuracy:0.9697
2021-06-07 10:18:11 epoch: 3/200 iters:1170/100000, loss:0.0749, accuracy:0.9658
2021-06-07 10:18:16 epoch: 3/200 iters:1180/100000, loss:0.0770, accuracy:0.9674
2021-06-07 10:18:20 epoch: 3/200 iters:1190/100000, loss:0.0708, accuracy:0.9735
2021-06-07 10:18:25 epoch: 3/200 iters:1200/100000, loss:0.0706, accuracy:0.9712
2021-06-07 10:18:30 epoch: 3/200 iters:1210/100000, loss:0.0885, accuracy:0.9636
2021-06-07 10:18:34 epoch: 3/200 iters:1220/100000, loss:0.0712, accuracy:0.9674
2021-06-07 10:18:39 epoch: 3/200 iters:1230/100000, loss:0.0710, ac2021-06-07 10:18:25 iters:7700/133200, loss:0.0063, accuracy:0.9978
2021-06-07 10:19:37 iters:7800/133200, loss:0.0067, accuracy:0.9977
2021-06-07 10:20:49 iters:7900/133200, loss:0.0067, accuracy:0.9977
2021-06-07 10:22:02 iters:8000/133200, loss:0.0067, accuracy:0.9977
2021-06-07 10:23:21 iters:8100/133200, loss:0.0065, accuracy:0.9978
2021-06-07 10:24:32 iters:8200/133200, loss:0.0069, accuracy:0.9975
2021-06-07 10:25:44 iters:8300/133200, loss:0.0060, accuracy:0.9979
2021-06-07 10:26:56 iters:8400/133200, loss:0.0063, accuracy:0.9978
2021-06-07 10:28:08 iters:8500/133200, loss:0.0061, accuracy:0.9979
